txn_id,event_id,entity_id,date,description,item_id,price,qty,debit_acct,credit_acct,amount
1190,1190,1,2016-07-09,CDN TIRE STORE #00003 AMHERST NS | (For the outdoor shower at Mom and Dad's cottage),,2.29,1,Housewears,Visa,2.29
1191,1191,1,2016-07-10,SUPERSTORE HALIFAX STH HALIFAX NS,,25.21,1,Food,Visa,25.21
1192,1192,1,2016-07-10,ULTRAMAR # 23012 HALIFAX NS,,29.65,1,Fuel,Visa,29.65
1193,1193,1,2016-07-11,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.75,1,Lunch,Visa,5.75
1194,1194,1,2016-07-12,TWO IF BY THE SEA CAFE HALIFAX NS,,3.39,1,Lunch,Visa,3.39
1195,1195,1,2016-07-12,SUPERSTORE HALIFAX STH HALIFAX NS,,29.88,1,Food,Visa,29.88
1196,1196,1,2016-07-12,SOBEYS 574 QPS HALIFAX NS,,43.5,1,Food,Visa,43.5
1197,1197,1,2016-07-13,LAWTONS DRUGS # | IDP PURCHASE - 8239 (Laser eye surgery claim mail),,1.37,1,Medical,Chequing,1.37
1198,1198,1,2016-07-13,THAI EXPRESS | IDP PURCHASE - 0219,,10.33,1,Lunch,Chequing,10.33
1199,1199,1,2016-07-14,C-IDP PURCHASE-0860 | MAMA GRATTI'S D,,5.2,1,Lunch,Chequing,5.2
1200,1200,1,2016-07-14,NETFLIX.COM 866-716-0414 ON,,7.99,1,Netflix,Visa,7.99
1201,1201,1,2016-07-15,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1202,1202,1,2016-07-15,BOSTON PIZZA # 919 HALIFAX NS | (Work team lunch for Kenzie leaving),,17.12,1,Lunch,Visa,17.12
1203,1203,1,2016-07-16,CHEERS BAR GRILL HALIFAX NS | (After Citco summer party),,12.5,1,Bar,Visa,12.5
1204,1204,1,2016-07-16,MCDONALD'S #29712 HALIFAX NS | (After being downtown for Citco summer party),,10.43,1,Bar,Visa,10.43
1205,1205,1,2016-07-16,SPORT CHEK #370 HALIFAX NS | (Golf glove),,13.79,1,Gear,Visa,13.79
1206,1206,1,2016-07-16,GOODWOOD FAMILY GOLF CENTGOOD WOOD NS | (With Mark Thistle),,16,1,Activities,Visa,16
1207,1207,1,2016-07-16,DAIRY QUEEN #12123 HALIFAX NS | (With Mark Thistle after driving range),,17.23,1,Fast Food,Visa,17.23
1208,1208,1,2016-07-18,Transfer | WWW TRANSFER - 4022,,557.5,1,Transfer,Chequing,557.5
1209,1209,1,2016-07-16,PAYMENT - THANK YOU / PAIEMENT - MERCI,,557.5,1,Visa,Transfer,557.5
1210,1210,1,2016-07-17,WATERFRONT DEVELOPMENT COHALIFAX NS,,6,1,Parking,Visa,6
1211,1211,1,2016-07-17,GREAT WALL HALIFAX NS | (After a late night at work),,16.38,1,Fast Food,Visa,16.38
1212,1212,1,2016-07-17,STEAMGAMES.COM 425-952-2985,,32.99,1,Games,Visa,32.99
1213,1213,1,2016-07-18,SCHEDULED PAYMENT | ONLINE TRANSFER,,100,1,Savings Expense,Chequing,100
1214,1214,1,2016-07-18,INSURANCE | TD Insurance,,16.25,1,Tenants Insurance,Chequing,16.25
1215,1215,1,2016-07-18,INSURANCE | TD Insurance,,73.83,1,Car Insurance,Chequing,73.83
1216,1216,1,2016-07-18,PERSONAL LOAN | SPL,,326.6,1,Car Payment,Chequing,326.6
1217,1217,1,2016-07-18,Payment | WWW PAYMENT - 0672 EASTLINK,,112.64,1,Internet,Chequing,112.64
1218,1218,1,2016-07-18,LOAN INTEREST,,19.85,1,Education Interest,Chequing,19.85
1219,1219,1,2016-07-18,APL* ITUNES.COM/BILL 800-676-2775 ON,,1.48,1,iCloud,Visa,1.48
1220,1220,1,2016-07-18,ELLE'S BISTRO HALIFAX NS,,17.72,1,Lunch,Visa,17.72
1221,1221,1,2016-07-18,"FIT4LESS HALIFAX NS | (Gym, reimbursed by Citco on next pay - reimbursed below for $300)",,298.7,1,Transfer,Visa,298.7
1222,1222,1,2016-07-18,INTEREST PAYMENT | 16.54,,0,1,Student Credit,Info,0
1223,1223,1,2016-07-18,LOANPROTECTOR INSURANCE PREMIUM | 3.31,,0,1,Student Credit,Info,0
1224,1224,1,2016-07-19,SOBEYS 574 QPS HALIFAX NS,,51.45,1,Food,Visa,51.45
1225,1225,1,2016-07-19,SOBEYS 574 QPS HALIFAX NS,,2.29,1,Food,Visa,2.29
1226,1226,1,2016-07-19,SMOKES POUTINERIE QUEENS HALIFAX NS | (With Jeremy),,13.21,1,Lunch,Visa,13.21
1227,1227,1,2016-07-20,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.9,1,Lunch,Visa,6.9
1228,1228,1,2016-07-21,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.2,1,Lunch,Visa,5.2
1229,1229,1,2016-07-22,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,8.05,1,Lunch,Visa,8.05
1230,1230,1,2016-07-23,PROPELLER BREWING COMPANYHALIFAX NS | (With Jeremy at James' for board games),,27.01,1,Liquor,Visa,27.01
1231,1231,1,2016-07-24,APL* ITUNES.COM/BILL 800-676-2775 ON | (Heads Up game packs),,11.19,1,iOS,Visa,11.19
1232,1232,1,2016-07-24,THE BICYCLE THIEF REST HALIFAX NS | (For Mom and Dad's anniversary - split with brother Ian),,70.03,1,Restaraunt,Visa,70.03
1233,1233,1,2016-07-25,Payment | WWW PAYMENT - 4263 TELUS MOBILIT,,121.24,1,Cellphone,Chequing,121.24
1234,1234,1,2016-07-25,BAR STILLWELL HALIFAX NS | (With brother Ian and his friends),,19.21,1,Bar,Visa,19.21
1235,1235,1,2016-07-25,MCDONALD'S #29712 HALIFAX NS | (After bar),,10.22,1,Fast Food,Visa,10.22
1236,1236,1,2016-07-25,PIERPONT INVESTMENTS LIMIHALIFAX NS | (Tom's Little Havana I think - With brother Ian),,19.19,1,Bar,Visa,19.19
1237,1237,1,2016-07-25,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.2,1,Lunch,Visa,5.2
1238,1238,1,2016-07-26,C-IDP PURCHASE-7336 | COSTCO WHOLESAL,,57.49,1,Costco Membership,Chequing,57.49
1239,1239,1,2016-07-26,C-IDP PURCHASE-1404 | COSTCO WHOLESAL,,63.25,1,Food,Chequing,63.25
1240,1240,1,2016-07-26,Transfer | WWW TRANSFER - 4098,,500,1,Transfer,Chequing,500
1241,1241,1,2016-07-26,SOBEYS 574 QPS HALIFAX NS,,89.74,1,Food,Visa,89.74
1242,1242,1,2016-07-26,SOBEYS 574 QPS HALIFAX NS,,1.14,1,Food,Visa,1.14
1243,1243,1,2016-07-26,PAYMENT - THANK YOU / PAIEMENT - MERCI,,500,1,Visa,Transfer,500
1244,1244,1,2016-07-27,WWW TFR MIN0-05397,,1725,1,Transfer,Student Credit,1725
1245,1245,1,2016-07-27,Transfer | WWW TRANSFER - 5397,,1725,1,Chequing,Transfer,1725
1246,1246,1,2016-07-27,Payment | WWW PAYMENT - 9415 CPA ATLANTIC (CFE Exam),,1725,1,Uncategorized,Chequing,1725
1247,1247,1,2016-07-27,SQ *SAILOR BUP'S BARBERSHHalifax NS | (Haircut plus hair product - split with line below),,23,1,Haircut,Visa,23
1248,1248,1,2016-07-27,SQ *SAILOR BUP'S BARBERSHHalifax NS | (Haircut plus hair product - split with line below),,35.92,1,Hygiene,Visa,35.92
1249,1249,1,2016-07-27,MAMA GRATTIS HALIFAX NS,,5.2,1,Lunch,Visa,5.2
1250,1250,1,2016-07-27,APL* ITUNES.COM/BILL 800-676-2775 ON,,1.6,1,iOS,Visa,1.6
1251,1251,1,2016-07-27,KFC/TACO BELL QUINPOOL HALIFAX NS | (With Cameo),,10.22,1,Fast Food,Visa,10.22
1252,1252,1,2016-07-27,BLACK MARKET BOUTIQUE HALIFAX NS | (Flip flops because shoes broke),,12.36,1,Clothing,Visa,12.36
1253,1253,1,2016-07-27,SUPPLEMENT KING HALIFA HALIFAX NS | (Shaker cup for protein shakes),,17.24,1,Gear,Visa,17.24
1254,1254,1,2016-07-27,BROWNS HALIFAX SHOPPING CHALIFAX NS | (Three pairs of shoes),,344.93,1,Clothing,Visa,344.93
1255,1255,1,2016-07-27,WWW TFR MIN0-05726 | LoC,,100,1,Transfer,Credit Line,100
1256,1256,1,2016-07-27,Transfer | WWW TRANSFER - 5726,,100,1,Chequing,Transfer,100
1257,1257,1,2016-07-28,INSURANCE | GREAT-WEST LIFE (Gym membership fee reimbursement),,300,1,Chequing,Transfer,300
1258,1258,1,2016-07-28,Transfer | WWW TRANSFER - 7546,,300,1,Transfer,Chequing,300
1259,1259,1,2016-07-28,PAYMENT - THANK YOU / PAIEMENT - MERCI,,300,1,Visa,Transfer,300
1260,1260,1,2016-07-28,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.2,1,Lunch,Visa,5.2
1261,1261,1,2016-07-29,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1262,1262,1,2016-07-29,Transfer | WWW TRANSFER - 4573,,380.89,1,Transfer,Chequing,380.89
1263,1263,1,2016-07-29,PAYMENT - THANK YOU / PAIEMENT - MERCI,,380.89,1,Visa,Transfer,380.89
1264,1264,1,2016-07-29,Spotify P0073B7DEC Stockholm,,11.49,1,Spotify,Visa,11.49
1265,1265,1,2016-07-29,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,8.05,1,Lunch,Visa,8.05
1266,1266,1,2016-07-31,INDIGO-HALIFAX CENTRAL LIHALIFAX NS | (Tea at library on date),,3,1,Fast Food,Visa,3
1267,1267,1,2016-07-31,GOODWOOD FAMILY GOLF CENTGOOD WOOD NS | (Driving range),,16,1,Activities,Visa,16
1268,1268,1,2016-07-31,PIERPONT INVESTMENTS LIMIHALIFAX NS | (Tom's Little Havana with Mark Thistle),,27.92,1,Restaraunt,Visa,27.92
1269,1269,1,2016-07-31,Withdrawal | PTB WD --- 11277452 (For CPA Pubcrawl - Transaction date was 2016-08-01),,123,1,Bar,Chequing,123
1270,1270,1,2016-08-01,INTERAC-SC-7452,,1.5,1,Bar,Chequing,1.5
1271,1271,1,2016-08-01,LOAN INTEREST,,47.08,1,Leisure Interest,Chequing,47.08
1272,1272,1,2016-08-01,DEPOSIT INTEREST,,0.96,1,Savings,Interest,0.96
1273,1273,1,2016-08-01,MCDONALD'S #29712 HALIFAX NS,,11.5,1,Lunch,Visa,11.5
1274,1274,1,2016-08-01,GREAT WALL HALIFAX NS,,17.12,1,Delivery,Visa,17.12
1275,1275,1,2016-08-01,INTEREST PAYMENT | 47.08,,0,1,Credit Line,Info,0
1276,1276,1,2016-08-02,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,7.25,1,Lunch,Visa,7.25
1277,1277,1,2016-08-03,MCDONALD'S #29712 HALIFAX NS | (Breakfast),,3.9,1,Lunch,Visa,3.9
1278,1278,1,2016-08-03,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.9,1,Lunch,Visa,6.9
1279,1279,1,2016-08-04,WWW TFR MIN0-01487,,759,1,Transfer,Student Credit,759
1280,1280,1,2016-08-04,Transfer | WWW TRANSFER - 1487,,759,1,Chequing,Transfer,759
1281,1281,1,2016-08-04,CHEQUE - # 077,,50,1,Home Parking,Chequing,50
1282,1282,1,2016-08-04,CHEQUE - # 069,,875,1,Rent,Chequing,875
1283,1283,1,2016-08-04,Payment | WWW PAYMENT - 1554 CPA ATLANTIC (Professional fee),,759,1,Uncategorized,Chequing,759
1284,1284,1,2016-08-04,BAR STILLWELL HALIFAX NS,,26.89,1,Bar,Visa,26.89
1285,1285,1,2016-08-04,PETE'S TO-GO-GO HALIFAX NS,,13.8,1,Lunch,Visa,13.8
1286,1286,1,2016-08-04,MCDONALD'S #29712 HALIFAX NS | (Breakfast),,4.58,1,Lunch,Visa,4.58
1287,1287,1,2016-08-05,SUPERSTORE HALIFAX STH HALIFAX NS,,9.14,1,Food,Visa,9.14
1288,1288,1,2016-08-05,MCDONALD'S #29712 HALIFAX NS | (Breakfast),,4.36,1,Lunch,Visa,4.36
1289,1289,1,2016-08-05,THE BOARDROOM GAME CAFE. HALIFAX NS | (Pandemic board game),,63.24,1,Gear,Visa,63.24
1290,1290,1,2016-08-06,CIRCLE K / IRVING #2048 AMHERST NS,,29.31,1,Fuel,Visa,29.31
1291,1291,1,2016-08-06,DUNCAN'S PUB AMHERST NS,,33.12,1,Restaraunt,Visa,33.12
1292,1292,1,2016-08-07,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,3.79,1,Snacks,Visa,3.79
1293,1293,1,2016-08-07,MANHATTAN PIZZA HALIFAX NS | Pizza slice),,4.59,1,Snacks,Visa,4.59
1294,1294,1,2016-08-08,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.9,1,Lunch,Visa,6.9
1295,1295,1,2016-08-09,ANNA'S CAFE &amp; GRILL HALIFAX NS | (With Justine),,7.99,1,Lunch,Visa,7.99
1296,1296,1,2016-08-10,APL* ITUNES.COM/BILL 800-676-2775 ON,,1.6,1,iOS,Visa,1.6
1297,1297,1,2016-08-11,BURRITO JAX HALIFAX NS,,13.2,1,Delivery,Visa,13.2
1298,1298,1,2016-08-11,MCDONALD'S #29712 HALIFAX NS | (Breakfast),,4.36,1,Lunch,Visa,4.36
1299,1299,1,2016-08-10,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.9,1,Lunch,Visa,6.9
1300,1300,1,2016-08-11,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.18,1,Lunch,Visa,5.18
1301,1301,1,2016-08-12,MANHATTAN PIZZA HALIFAX NS,,19.83,1,Delivery,Visa,19.83
1302,1302,1,2016-08-12,MCDONALD'S #29712 HALIFAX NS,,4.58,1,Lunch,Visa,4.58
1303,1303,1,2016-08-13,LA FRASCA CIBI &amp; VINI HALIFAX NS,,24.84,1,Delivery,Visa,24.84
1304,1304,1,2016-08-13,STEAMGAMES.COM 425-952-2985 | (No Man's Sky),,66.49,1,Games,Visa,66.49
1305,1305,1,2016-08-14,NETFLIX.COM 866-716-0414 ON,,9.99,1,Netflix,Visa,9.99
1306,1306,1,2016-08-14,SMITTYS RESTAURANT HALIFAX NS | (With Cameo),,22.23,1,Restaraunt,Visa,22.23
1307,1307,1,2016-08-15,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1308,1308,1,2016-08-15,SOBEYS 574 QPS HALIFAX NS,,14.47,1,Food,Visa,14.47
1309,1309,1,2016-08-15,THE BOARDROOM GAME CAFE. HALIFAX NS | (Netrunner board game),,59.79,1,Gear,Visa,59.79
1310,1310,1,2016-08-15,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.9,1,Lunch,Visa,6.9
1311,1311,1,2016-08-16,SCHEDULED PAYMENT | ONLINE TRANSFER,,100,1,Savings Expense,Chequing,100
1312,1312,1,2016-08-16,INSURANCE | TD Insurance,,16.25,1,Tenants Insurance,Chequing,16.25
1313,1313,1,2016-08-16,INSURANCE | TD Insurance,,73.83,1,Car Insurance,Chequing,73.83
1314,1314,1,2016-08-16,LOAN INTEREST,,23.55,1,Education Interest,Chequing,23.55
1315,1315,1,2016-08-16,MCDONALD'S #29712 HALIFAX NS,,4.36,1,Lunch,Visa,4.36
1316,1316,1,2016-08-16,SOBEYS 574 QPS HALIFAX NS,,45.73,1,Food,Visa,45.73
1317,1317,1,2016-08-16,INTEREST PAYMENT | 19.62,,0,1,Student Credit,Info,0
1318,1318,1,2016-08-16,LOANPROTECTOR INSURANCE PREMIUM | 3.93,,0,1,Student Credit,Info,0
1319,1319,1,2016-08-17,PERSONAL LOAN | SPL,,326.6,1,Car Payment,Chequing,326.6
1320,1320,1,2016-08-17,Payment | WWW PAYMENT - 3733 EASTLINK,,112.64,1,Internet,Chequing,112.64
1321,1321,1,2016-08-17,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,8.34,1,Lunch,Visa,8.34
1322,1322,1,2016-08-18,APL* ITUNES.COM/BILL 800-676-2775 ON,,1.48,1,iCloud,Visa,1.48
1323,1323,1,2016-08-18,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,8.05,1,Lunch,Visa,8.05
1324,1324,1,2016-08-20,MCDONALD'S #29712 HALIFAX NS,,5.5,1,Lunch,Visa,5.5
1325,1325,1,2016-08-20,MCDONALD'S #29712 HALIFAX NS,,4.13,1,Lunch,Visa,4.13
1326,1326,1,2016-08-20,DURTY NELLYS HALIFAX NS | (With work mates),,28.63,1,Bar,Visa,28.63
1327,1327,1,2016-08-20,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,3.54,1,Snacks,Visa,3.54
1328,1328,1,2016-08-21,CDN TIRE STORE #00044 HALIFAX NS | (Car licence plate screws),,4.59,1,Housewears,Visa,4.59
1329,1329,1,2016-08-22,Payment | WWW PAYMENT - 9090 TELUS MOBILIT,,121.7,1,Cellphone,Chequing,121.7
1330,1330,1,2016-08-22,SOBEYS 574 QPS HALIFAX NS,,85.08,1,Food,Visa,85.08
1331,1331,1,2016-08-22,MCDONALD'S #29712 HALIFAX NS,,4.36,1,Lunch,Visa,4.36
1332,1332,1,2016-08-23,STUBBORN GOAT BEER GARDENHALIFAX NS,,10.5,1,Bar,Visa,10.5
1333,1333,1,2016-08-23,SUSHI SHIGE JAPANESE R HALIFAX NS | (With Justin),,19.25,1,Lunch,Visa,19.25
1334,1334,1,2016-08-24,GAHAN HOUSE HALIFAX NS | (With Jeremy and Carissa and Wes),,39.89,1,Bar,Visa,39.89
1335,1335,1,2016-08-24,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.9,1,Lunch,Visa,6.9
1336,1336,1,2016-08-26,Transfer | WWW TRANSFER - 0561,,826.78,1,Transfer,Chequing,826.78
1337,1337,1,2016-08-25,PAYMENT - THANK YOU / PAIEMENT - MERCI,,826.78,1,Visa,Transfer,826.78
1338,1338,1,2016-08-25,THE DILL PICKLE SANDWICH HALIFAX NS,,6.84,1,Lunch,Visa,6.84
1339,1339,1,2016-08-26,BOSTON PIZZA # 919 HALIFAX NS | (With Jeremy),,24.7,1,Lunch,Visa,24.7
1340,1340,1,2016-08-26,NSLC #2805 DARTMOUTH NS | (For Jeremy's place),,18.99,1,Liquor,Visa,18.99
1341,1341,1,2016-08-27,MCDONALD'S #20670 DARTMOUTH NS,,15.04,1,Fast Food,Visa,15.04
1342,1342,1,2016-08-27,"CASPER SLEEP INC. WWW.CASPERSLENY | (Paid for with $1,300 from line of credit, reduced by $50 due to refund on Aug, 31, 2016)",,1243.75,1,Uncategorized,Visa,1243.75
1343,1343,1,2016-08-27,"CASPER SLEEP INC. WWW.CASPERSLENY | (Paid for with $1,300 from line of credit, reduced by $50 due to refund on Aug, 31, 2016)",,50,1,Transfer,Visa,50
1344,1344,1,2016-08-31,CASPER SLEEP INC. 8884980003 NY | (Casper refund for delay),,50,1,Visa,Transfer,50
1345,1345,1,2016-08-27,SLEEP COUNTRY CANADA 4 HALIFAX NS,,183.99,1,Furniture,Visa,183.99
1346,1346,1,2016-08-28,HOMESENSE 056 HALIFAX NS,,34.49,1,Housewears,Visa,34.49
1347,1347,1,2016-08-29,BRAMOSO GOURMET | IDP PURCHASE - 9126 (Slice with Mark),,5,1,Delivery,Chequing,5
1348,1348,1,2016-08-29,C-IDP PURCHASE-0210 | GIGANTIC VIDEO,,5.2,1,Snacks,Chequing,5.2
1349,1349,1,2016-08-29,C-IDP PURCHASE-1975 | ATLANTIC SUPERS,,10.34,1,Food,Chequing,10.34
1350,1350,1,2016-08-29,C-IDP PURCHASE-0435 | GOODWOOD FAMILY (Driving range with Mark),,16,1,Activities,Chequing,16
1351,1351,1,2016-08-29,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,3.79,1,Snacks,Visa,3.79
1352,1352,1,2016-08-29,MANHATTAN PIZZA HALIFAX NS | (Slice),,3.99,1,Delivery,Visa,3.99
1353,1353,1,2016-08-30,WWW TFR MIN0-07472 | LoC,,1300,1,Transfer,Credit Line,1300
1354,1354,1,2016-08-30,Transfer | WWW TRANSFER - 7472,,1300,1,Chequing,Transfer,1300
1355,1355,1,2016-08-30,LOAN INTEREST,,43.07,1,Leisure Interest,Chequing,43.07
1356,1356,1,2016-08-30,Transfer | WWW TRANSFER - 4135,,1617.75,1,Transfer,Chequing,1617.75
1357,1357,1,2016-08-30,PAYMENT - THANK YOU / PAIEMENT - MERCI,,1617.75,1,Visa,Transfer,1617.75
1358,1358,1,2016-08-30,FXO CANADA 0085 HALIFAX NS | (Printed CPA case at Fedex),,10.93,1,Education Books,Visa,10.93
1359,1359,1,2016-08-30,KRAVE BURGER HALIFAX NS,,12.75,1,Restaraunt,Visa,12.75
1360,1360,1,2016-08-30,CORA HALIFAX HALIFAX NS,,18.86,1,Restaraunt,Visa,18.86
1361,1361,1,2016-08-30,INTEREST PAYMENT | 43.07,,0,1,Credit Line,Info,0
1362,1362,1,2016-08-31,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1363,1363,1,2016-08-31,Payment | WWW PAYMENT - 7733 N.S. POWER IN,,73.24,1,Power,Chequing,73.24
1364,1364,1,2016-08-31,Amazon *Marketplce CA WWW.AMAZON.CAON,,9.14,1,Electronics,Visa,9.14
1365,1365,1,2016-08-31,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,8.92,1,Snacks,Visa,8.92
1366,1366,1,2016-09-01,CHEQUE - # 078,,50,1,Home Parking,Chequing,50
1367,1367,1,2016-09-01,DEPOSIT INTEREST,,0.96,1,Savings,Interest,0.96
1368,1368,1,2016-09-01,Amazon *Marketplce CA WWW.AMAZON.CAON | (Car license plate frame),,31.96,1,Housewears,Visa,31.96
1369,1369,1,2016-09-01,KRAVE BURGER HALIFAX NS,,12.75,1,Restaraunt,Visa,12.75
1370,1370,1,2016-09-01,Amazon *Marketplce CA WWW.AMAZON.CAON,,27.98,1,Electronics,Visa,27.98
1371,1371,1,2016-09-01,Spotify P009C7DDAB Stockholm,,11.49,1,Spotify,Visa,11.49
1372,1372,1,2016-09-01,DEPOSIT INTEREST,,0.96,1,Savings,Interest,0.96
1373,1373,1,2016-09-02,HUMANIT CAFE HALIFAX NS,,3.59,1,Fast Food,Visa,3.59
1374,1374,1,2016-09-03,ALEXANDRA'S PIZZA (QUEEN HALIFAX NS,,12.5,1,Delivery,Visa,12.5
1375,1375,1,2016-09-04,SQ *STEVE-O-RENO'S CAPPUCHALIFAX NS,,8.44,1,Fast Food,Visa,8.44
1376,1376,1,2016-09-04,SOBEYS 574 QPS HALIFAX NS,,61.43,1,Food,Visa,61.43
1377,1377,1,2016-09-06,CHEQUE - # 079,,875,1,Rent,Chequing,875
1378,1378,1,2016-09-06,SHOP.DIESEL.COM 8773448342 PA | 269.10 USD @ 1.325900000000,,356.8,1,Clothing,Visa,356.8
1379,1379,1,2016-09-06,APL* ITUNES.COM/BILL 800-676-2775 ON,,16.09,1,iOS,Visa,16.09
1380,1380,1,2016-09-07,Withdrawal | PTB WD --- HD962072,,60,1,Other Leisure,Chequing,60
1381,1381,1,2016-09-07,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,4.93,1,Snacks,Visa,4.93
1382,1382,1,2016-09-08,SQ *SAILOR BUP'S BARBERSHHalifax NS,,23,1,Haircut,Visa,23
1383,1383,1,2016-09-08,THE SOURCE #56700 HALIFAX NS,,11.49,1,Electronics,Visa,11.49
1384,1384,1,2016-09-08,FIT4LESS HALIFAX NS | (Drink),,2,1,Snacks,Visa,2
1385,1385,1,2016-09-09,HUMANIT CAFE HALIFAX NS,,3.59,1,Fast Food,Visa,3.59
1386,1386,1,2016-09-09,MINATO SUSHI JAPANISE RESHALIFAX NS,,17.22,1,Lunch,Visa,17.22
1387,1387,1,2016-09-11,BLACK MARKET BOUTIQUE HALIFAX NS | (Necklace and earings mailed to Sabina),,31.05,1,Girls,Visa,31.05
1388,1388,1,2016-09-11,HUMANIT CAFE HALIFAX NS,,3.59,1,Fast Food,Visa,3.59
1389,1389,1,2016-09-11,HUMANIT CAFE HALIFAX NS,,6.74,1,Fast Food,Visa,6.74
1390,1390,1,2016-09-12,APL* ITUNES.COM/BILL 800-676-2775 ON,,7.8,1,iOS,Visa,7.8
1391,1391,1,2016-09-12,LAWTONS DRUGS 114 HALIFAX NS | (Not sure),,14.01,1,Hygiene,Visa,14.01
1392,1392,1,2016-09-12,HUMANIT CAFE HALIFAX NS,,10.48,1,Fast Food,Visa,10.48
1393,1393,1,2016-09-12,HUMANIT CAFE HALIFAX NS,,14.54,1,Fast Food,Visa,14.54
1394,1394,1,2016-09-12,LAWTONS 114 QPS HALIFAX NS | (Mailed mail and items to Sabina),,29.24,1,Girls,Visa,29.24
1395,1395,1,2016-09-12,THE SOURCE #56700 HALIFAX NS,,14.94,1,Electronics,Visa,14.94
1396,1396,1,2016-09-12,STARBUCKS 04085 HALIFAX NS,,5.12,1,Fast Food,Visa,5.12
1397,1397,1,2016-09-13,MCDONALD'S #29712 HALIFAX NS,,6.31,1,Lunch,Visa,6.31
1398,1398,1,2016-09-13,ACCESS NOVA SCOTIA-HAL HALIFAX NS | (Replacement license plate),,5.8,1,Housewears,Visa,5.8
1399,1399,1,2016-09-13,BANANA REPUBLIC 8519 HALIFAX NS,,90.56,1,Clothing,Visa,90.56
1400,1400,1,2016-09-13,ESSO 6020 YOUNG STREET ESHALIFAX NS,,33.08,1,Fuel,Visa,33.08
1401,1401,1,2016-09-13,CLUB MONACO-HALIFAX 1 HALIFAX NS,,37.38,1,Clothing,Visa,37.38
1402,1402,1,2016-09-13,KFC/TB HALIFAX HALIFAX NS,,10.34,1,Fast Food,Visa,10.34
1403,1403,1,2016-09-14,NETFLIX.COM 866-716-0414 ON,,9.99,1,Netflix,Visa,9.99
1404,1404,1,2016-09-14,SOBEYS 574 QPS HALIFAX NS,,75.94,1,Food,Visa,75.94
1405,1405,1,2016-09-14,PAVIA - ESPRESSO BAR &amp; CAHALIFAX NS,,5.49,1,Fast Food,Visa,5.49
1406,1406,1,2016-09-15,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1407,1407,1,2016-09-15,Payment | WWW PAYMENT - 3060 EASTLINK,,112.64,1,Internet,Chequing,112.64
1408,1408,1,2016-09-15,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,8.95,1,Snacks,Visa,8.95
1409,1409,1,2016-09-15,THE ROCK BOTTOM BAR HALIFAX NS | (Wings with Justin),,37.8,1,Bar,Visa,37.8
1410,1410,1,2016-09-16,SCHEDULED PAYMENT | ONLINE TRANSFER,,100,1,Savings Expense,Chequing,100
1411,1411,1,2016-09-16,INSURANCE | TD Insurance,,16.25,1,Tenants Insurance,Chequing,16.25
1412,1412,1,2016-09-16,INSURANCE | TD Insurance,,73.83,1,Car Insurance,Chequing,73.83
1413,1413,1,2016-09-16,LOAN INTEREST,,28.39,1,Education Interest,Chequing,28.39
1414,1414,1,2016-09-16,MCDONALD'S #29712 HALIFAX NS,,6.31,1,Lunch,Visa,6.31
1415,1415,1,2016-09-16,INTEREST PAYMENT | 23.64,,0,1,Student Credit,Info,0
1416,1416,1,2016-09-16,LOANPROTECTOR INSURANCE PREMIUM | 4.75,,0,1,Student Credit,Info,0
1417,1417,1,2016-09-17,HUMANIT CAFE HALIFAX NS,,6.47,1,Fast Food,Visa,6.47
1418,1418,1,2016-09-17,HUMANIT CAFE HALIFAX NS,,5.51,1,Fast Food,Visa,5.51
1419,1419,1,2016-09-18,APL* ITUNES.COM/BILL 800-676-2775 ON,,1.48,1,iCloud,Visa,1.48
1420,1420,1,2016-09-19,PERSONAL LOAN | SPL,,326.6,1,Car Payment,Chequing,326.6
