symbol,askPrice,askSize,avgTotalVolume,bidPrice,bidSize,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
IEHS,,,1143,,,close,-0.0089,-0.00030000000000000003,29.45,1537560000000,iShares Evolved U.S. Healthcare Staples,29.45,1537560000093,,,,,29.51,,,,,,,,,,29.45,Close,"September 21, 2018",1537560000000,1021,29.45,5890000,29.77,1537536600000,,29.4589,Cboe Global Markets EDGX,,29.52,24,0.205688583035078
IEI,,,378012,,,close,0.02,0.00017,118.94,1537560000739,iShares 3-7 Year Treasury Bond ETF,118.94,1537560000739,-0.02,-0.00017,118.92,1537534920490,118.97,,,,,,,,,,118.94,Close,"September 21, 2018",1537560000739,192110,118.87,7398068000,118.87,1537536600565,,118.92,NASDAQ Global Market,,123.99,118.68,-0.012462230825233001
IEIH,,,805,,,close,-0.0257,-0.0009500000000000001,27.1443,1537560000000,iShares Evolved U.S. Innovative Healthcare,27.18,1537560000723,0.8557,0.03152,28,1537534813752,27.18,,,,,,,,,,27.1443,Close,"September 21, 2018",1537560000000,805,27.144,5428860,27.17,1537536600000,,27.17,Cboe Global Markets EDGX,,27.86,22.98,0.12117897891690702
IEMD,,,0,,,close,0,0,24.97,1537560000110,Invesco Emerging Markets Debt Defensive,24.965,1537560600002,,,,,,,,,,,,,,,24.97,Close,"September 21, 2018",1537560000110,0,,24970025,24.96,1537370293961,,24.97,NYSE Arca,,24.97,,0.00048080775703100004
IEME,,,989,,,close,-0.13,-0.0046700000000000005,27.71,1537560000000,iShares Evolved U.S. Media and Entertainment,27.71,1537560000097,-0.86,-0.03104,26.85,1530562456791,27.79,,,,,,,,,,27.71,Close,"September 21, 2018",1537560000000,1105,27.71,5542000,28.02,1537536600000,,27.84,Cboe Global Markets EDGX,,28.1,23.73,0.11918981562372
IEMG,,,14440241,,,close,0.18,0.0034600000000000004,52.13,1537560000387,iShares Core MSCI Emerging Markets,52.13,1537560600001,0,0,52.13,1537562538432,52.27,,,,,,,,,,52.13,Close,"September 21, 2018",1537560000387,23269658,51.95,48950070000,52.03,1537536600094,,51.95,NYSE Arca,,62.7,49.2,-0.09035996690261201
IEMV,,,2136,,,close,0,0,24.68,1537560000111,Invesco Emerging Markets Debt Value,24.745,1537560600002,,,,,,,,,,,,,,,24.68,Close,"September 21, 2018",1537560000111,0,,37020025,24.61,1537368574506,,24.68,NYSE Arca,,24.68,,0.011293045516382001
IEO,,,84515,,,close,0.7000000000000001,0.00948,74.55,1537560000000,iShares U.S. Oil & Gas Exploration & Production,74.53,1537560000610,-0.7000000000000001,-0.00939,73.85,1537532888678,74.882,,,,,,,,,,74.55,Close,"September 21, 2018",1537560000000,46332,73.97,518122500,74.42,1537536600000,,73.85,Cboe Global Markets EDGX,,77.84,56.42,0.14434556676297602
IEP,,,143728,,,close,0.88,0.012960000000000001,68.78,1537560000459,Icahn Enterprises L.P.,68.78,1537560000459,0.01,0.00015000000000000001,68.79,1537563564869,68.82,,,,,,,,,,68.78,Close,"September 21, 2018",1537560000459,71738,68,12531078685,68.09,1537536600459,,67.9,Nasdaq Global Select,Industrials,81.88,51.01,0.377851064706314
IESC,,,12043,,,close,0.2,0.010390000000000002,19.45,1537560000653,IES Holdings Inc.,19.45,1537560000653,0,0,19.45,1537562466316,19.5,,,,,,,,,,19.45,Close,"September 21, 2018",1537560000653,33949,19.15,412447675,19.2,1537536600142,,19.25,NASDAQ Global Market,Industrials,20.2446,14.9,0.151152463343108
IETC,,,3626,,,close,0,0,28.07,1537560000000,iShares Evolved U.S. Technology,28.07,1537560000086,0.93,0.03313,29,1537534756023,28.22,,,,,,,,,,28.07,Close,"September 21, 2018",1537560000000,1755,28.07,5614000,28.07,1537536600000,,28.07,Cboe Global Markets EDGX,,28.62,23,0.164256858207036
IEUR,,,306270,,,close,-0.04,-0.0008200000000000001,48.78,1537560000285,iShares Core MSCI Europe,48.78,1537560600001,-0.013000000000000001,-0.00027,48.767,1537560216713,48.81,,,,,,,,,,48.78,Close,"September 21, 2018",1537560000285,1096904,48.73,2629242000,48.8,1537536600072,,48.82,NYSE Arca,,53.97,46.205,-0.011754867283193
IEUS,,,26736,,,close,-0.33,-0.00576,56.93,1537560000696,iShares MSCI Europe Small-Cap ETF,56.93,1537560000696,-0.73,-0.012820000000000002,56.2,1537190239281,57.18,,,,,,,,,,56.93,Close,"September 21, 2018",1537560000696,26285,56.82,233413000,57.01,1537536600105,,57.26,NASDAQ Global Market,,62.36,53.84,-0.01565238036272
IEV,,,428398,,,close,0.02,0.00044,45.78,1537560000300,iShares Europe,45.78,1537560600001,-0.839,-0.018330000000000003,44.941,1537388788938,45.8,,,,,,,,,,45.78,Close,"September 21, 2018",1537560000300,183545,45.68,2378271000,45.75,1537536600110,,45.76,NYSE Arca,,50.81,43.33,-0.014963409310868002
IEX,,,285104,,,close,-0.61,-0.0038900000000000002,156.16,1537560252385,IDEX Corporation,156.16,1537560252385,-0.001,-1e-05,156.159,1537560956489,157.841,,,,,,,,,,156.16,Close,"September 21, 2018",1537560252385,485474,156,11974395023,156.97,1537536600453,31.93,156.77,New York Stock Exchange,Industrials,157.841,120.925,0.192696173973944
IEZ,,,54353,,,close,0.31,0.008780000000000001,35.63,1537560000293,iShares U.S. Oil Equipment & Services,35.63,1537560600000,-1,-0.02807,34.63,1536955203355,35.72,,,,,,,,,,35.63,Close,"September 21, 2018",1537560000293,228108,35.31,320670000,35.55,1537536600092,,35.32,NYSE Arca,,40.89,31,-0.010717227458480002
IFEU,,,1920,,,close,-0.4148,-0.010350000000000002,39.6793,1537560000260,iShares FTSE EPRA/NAREIT Europe Index Fund,39.75,1537560000260,-0.3593,-0.00906,39.32,1536350989808,39.75,,,,,,,,,,39.6793,Close,"September 21, 2018",1537560000260,1678,39.675,41663265,39.75,1537536600348,,40.0941,NASDAQ Global Market,,42.63,37.8952,-0.021132363294591002
IFF,,,1085724,,,close,1.2801,0.0092,140.46,1537560140176,Internationa Flavors & Fragrances Inc.,140.46,1537560140176,-0.46,-0.0032700000000000003,140,1537562030674,141.68,,,,,,,,,,140.46,Close,"September 21, 2018",1537560140176,2366621,139.5,12882429360,139.87,1537536600429,22.58,139.1799,New York Stock Exchange,Basic Materials,157.4,122.11,-0.06739416688361301
IFFT,,,0,,,close,0.4479,0.00834,54.13,1537560122611,International Flavors & Fragrances Inc. 6.00% Tangible Equity Units,54.13,1537560122611,-0.648,-0.011970000000000001,53.482,1537473636017,54.22,,,,,,,,,,54.13,Close,"September 21, 2018",1537560122611,642918,53.6,0,54,1537536600479,,53.6821,New York Stock Exchange,,54.22,50.75,0.042934801223241004
IFGL,,,80603,,,close,-0.16,-0.005450000000000001,29.18,1537560000719,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,29.15,1537560000719,-0.03,-0.00103,29.15,1537363800275,29.19,,,,,,,,,,29.18,Close,"September 21, 2018",1537560000719,63633,29.12,472716000,29.12,1537536600332,,29.34,NASDAQ Global Market,,31.7672,28.31,-0.017904311628536
IFIX,,,107,,,close,0,0,49.99,1537560000000,Xtrackers Barclays International Corporate Bond Hedged,49.99,1537560000000,-0.03,-0.0006000000000000001,49.96,1530624600176,,,,,,,,,,,49.99,Close,"September 21, 2018",1537560000000,92,,4999050,49.99,1537536600000,,49.99,Cboe Global Markets EDGX,,50.76,,0.004426387942864
IFLY,,,3936,,,close,0.0478,0.0012300000000000002,38.9,1537560000072,ETFMG Drone Economy Strategy,38.776,1537560600001,1.6600000000000001,0.04267000000000001,40.56,1537190560745,38.999,,,,,,,,,,38.9,Close,"September 21, 2018",1537560000072,3891,38.9,50570000,38.95,1537536600076,,38.8522,NYSE Arca,,39.5684,33.54,0.06673529328786401
IFMK,,,69269,,,close,-0.09,-0.029410000000000002,2.9699999999999998,1537560000467,iFresh Inc.,2.9699999999999998,1537560000467,0.09,0.0303,3.06,1537536481329,3.18,,,,,,,,,,2.9699999999999998,Close,"September 21, 2018",1537560000467,61008,2.9699999999999998,43506036,3.15,1537536600592,,3.06,NASDAQ Capital Market,Consumer Defensive,18,1.69,-0.798819937888198
IFN,,,79302,,,close,-0.42,-0.01813,22.75,1537560124419,India Fund Inc. (The),22.75,1537560124419,0.25,0.010990000000000002,23,1537533980876,23.04,,,,,,,,,,22.75,Close,"September 21, 2018",1537560124419,195710,22.696,623120999,22.87,1537536719821,,23.17,New York Stock Exchange,Financial Services,28.7398,22.696,-0.06441554420414
IFRA,,,655,,,close,0,0,27.69,1537560000000,iShares U.S. Infrastructure,27.69,1537560000000,0.22,0.00795,27.91,1534881766260,,,,,,,,,,,27.69,Close,"September 21, 2018",1537560000000,0,,2769000,27.69,1537536600001,,27.69,Cboe Global Markets EDGX,,27.97,,0.081551903945379
IFRX,,,45545,,,close,-1.335,-0.038810000000000004,33.06,1537560000612,InflaRx N.V.,33.06,1537560000612,0,0,33.06,1537561139503,35.47,,,,,,,,,,33.06,Close,"September 21, 2018",1537560000612,142602,33.05,848389026,34.99,1537536600785,,34.395,Nasdaq Global Select,Healthcare,42.83,14.47,0.5970138495794161
IFV,,,203740,,,close,-0.06,-0.0029100000000000003,20.57,1537560000401,First Trust Dorsey Wright International Focus 5 ETF,20.57,1537560000401,0.05,0.0024300000000000003,20.62,1537534920490,20.68,,,,,,,,,,20.57,Close,"September 21, 2018",1537560000401,72973,20.56,795030541,20.67,1537536600643,,20.63,NASDAQ Global Market,,24.24,19.4,-0.083613259771717
IG,,,13,,,close,-0.04,-0.0016200000000000001,24.62,1537560000101,Principal Investment Grade Corporate Active,24.655,1537560600000,-0.01,-0.00041000000000000005,24.61,1529500612179,24.62,,,,,,,,,,24.62,Close,"September 21, 2018",1537560000101,154,24.62,228966025,24.76,1536067800079,,24.66,NYSE Arca,,24.99,24.5698,-0.0036346171214070005
IGA,,,36397,,,close,0.04,0.0034700000000000004,11.57,1537560121284,Voya Global Advantage and Premium Opportunity Fund of Beneficial Interest,11.57,1537560121284,-0.08600000000000001,-0.007430000000000001,11.484,1536868850802,11.57,,,,,,,,,,11.57,Close,"September 21, 2018",1537560121284,38603,11.52,211788457,11.54,1537536600387,,11.53,New York Stock Exchange,Financial Services,11.85,10.54,0.05292214425658501
IGBH,,,3639,,,close,0.1655,0.006350000000000001,26.2355,1537560000121,iShares Interest Rate Hedged Long-Term Corporate Bond,26.245,1537560600001,-1.7655,-0.06729,24.47,1536931445015,26.235,,,,,,,,,,26.2355,Close,"September 21, 2018",1537560000121,485,26.22,39353250,26.29,1537536600097,,26.07,NYSE Arca,,27.42,25.4504,0.027035657373617003
IGC,,,10517627,,,close,0.75,0.34884000000000004,2.9,1537560000181,India Globalization Capital Inc.,2.9,1537560600001,0.12,0.04138,3.02,1537563596388,4.06,,,,,,,,,,2.9,Close,"September 21, 2018",1537560000181,76118544,2.6,96440271,2.7,1537536600027,,2.15,NYSE American,Healthcare,4.06,0.35000000000000003,1.827472478632478
IGD,,,316722,,,close,0.06,0.00816,7.41,1537560121284,Voya Global Equity Dividend and Premium Opportunity Fund,7.41,1537560121284,-0.11,-0.01484,7.3,1537536017333,7.41,,,,,,,,,,7.41,Close,"September 21, 2018",1537560121284,254272,7.33,719343690,7.37,1537536600387,,7.35,New York Stock Exchange,Financial Services,8.16,7,0.022505945353994
IGE,,,115346,,,close,0.16,0.00447,35.97,1537560000000,iShares North American Natural Resources,35.99,1537560000756,0,0,35.97,1537560615383,36.13,,,,,,,,,,35.97,Close,"September 21, 2018",1537560000000,40384,35.82,960399000,35.82,1537536600000,,35.81,Cboe Global Markets EDGX,,38.33,31.49,0.009917923276245001
IGEB,,,9827,,,close,0.05,0.0010400000000000001,47.97,1537560000000,iShares Edge Investment Grade Enhanced Bond,47.97,1537560000078,0.4,0.00834,48.37,1535745800074,48,,,,,,,,,,47.97,Close,"September 21, 2018",1537560000000,14584,47.907,57564000,47.92,1537536600000,,47.92,Cboe Global Markets EDGX,,50.74,47.6,-0.01988050209205
IGF,,,284709,,,close,0.1,0.00235,42.69,1537560000643,iShares Global Infrastructure ETF,42.69,1537560000643,0.007,0.00016,42.697,1537560357877,42.809,,,,,,,,,,42.69,Close,"September 21, 2018",1537560000643,115625,42.54,2685201000,42.73,1537536600474,,42.59,NASDAQ Global Market,,46.8,41.66,-0.043566257864095
IGHG,,,44631,,,close,-0.17,-0.0022500000000000003,75.35,1537560000000,ProShares Investment Grade-Interest Rate Hedged,75.5,1537560000664,-0.30000000000000004,-0.00398,75.05,1536868803665,75.579,,,,,,,,,,75.35,Close,"September 21, 2018",1537560000000,10557,75.248,525566325,75.54,1537536600000,,75.52,Cboe Global Markets EDGX,,78.88,71.42,-0.0019526322357270001
IGI,,,18135,,,close,0,0,20.28,1537560121708,Western Asset Investment Grade Defined Opportunity Trust Inc.,20.28,1537560121708,-0.383,-0.01889,19.897,1536955294348,20.29,,,,,,,,,,20.28,Close,"September 21, 2018",1537560121708,12786,20.13,219487804,20.29,1537536600458,,20.28,New York Stock Exchange,Financial Services,23.67,19.561,-0.037357003844875
IGIB,,,645114,,,close,0,0,52.97,1537560000751,iShares Intermediate-Term Corporate Bond ETF,52.97,1537560000751,-0.011,-0.00021,52.959,1537561194808,53,,,,,,,,,,52.97,Close,"September 21, 2018",1537560000751,739745,52.94,5834645500,52.94,1537536600494,,52.97,NASDAQ Global Market,,55.16,52.855,-0.011930698979287
IGIH,,,980,,,close,0.005,0.00021,23.885,1537560000000,Xtrackers Investment Grade Bond - Interest Rate Hedged,23.885,1537560000130,-0.305,-0.012770000000000002,23.58,1530302673692,23.89,,,,,,,,,,23.885,Close,"September 21, 2018",1537560000000,2346,23.88,9554024,23.89,1537536600001,,23.88,Cboe Global Markets EDGX,,24.99,20.99,0.010287516101612
IGLB,,,50479,,,close,-0.03,-0.0005200000000000001,57.91,1537560000213,Shares Long-Term Corporate Bond,57.91,1537560600001,0.03,0.0005200000000000001,57.94,1537473600063,57.99,,,,,,,,,,57.91,Close,"September 21, 2018",1537560000213,245583,57.837,555936000,57.86,1537536600071,,57.94,NYSE Arca,,63.668,57.32,-0.05083945738163
IGLD,,,4874,,,close,-0.02,-0.007350000000000001,2.7,1537560000449,Internet Gold Golden Lines Ltd.,2.7,1537560000449,-0.05,-0.018520000000000002,2.65,1536957662996,2.779,,,,,,,,,,2.7,Close,"September 21, 2018",1537560000449,1934,2.576,75608602,2.6,1537553439886,,2.7199999999999998,Nasdaq Global Select,Communication Services,10.91,2.171,-0.705336577181208
IGM,,,39746,,,close,-0.97,-0.00466,207.22,1537560000307,iShares North American Tech,207.22,1537560600001,0.973,0.0047,208.193,1537534920492,209.178,,,,,,,,,,207.22,Close,"September 21, 2018",1537560000307,15887,207,1657760000,209.08,1537536600079,,208.19,NYSE Arca,,211.58,151.3122,0.20975142186702403
IGN,,,6172,,,close,-0.27,-0.004880000000000001,55.08,1537560000198,iShares North American Tech-Multimedia Networking,55.08,1537560600001,-2.19,-0.039760000000000004,52.89,1534253280085,55.43,,,,,,,,,,55.08,Close,"September 21, 2018",1537560000198,5408,55.08,55080000,55.39,1537536600067,,55.35,NYSE Arca,,56.6957,45.23,0.13019565110230902
IGOV,,,70588,,,close,-0.11,-0.0022500000000000003,48.73,1537560000663,iShares International Treasury Bond ETF,48.73,1537560000663,-0.04,-0.0008200000000000001,48.69,1537536480035,48.81,,,,,,,,,,48.73,Close,"September 21, 2018",1537560000663,103505,48.69,879576500,48.69,1537536600112,,48.84,NASDAQ Global Market,,52.22,47.85,-0.026479074889867
IGR,,,223922,,,close,-0.06,-0.00805,7.39,1537560122311,CBRE Clarion Global Real Estate Income Fund,7.39,1537560122311,0.1,0.01353,7.49,1537190584965,7.487,,,,,,,,,,7.39,Close,"September 21, 2018",1537560122311,306270,7.37,861603751,7.48,1537536600302,,7.45,New York Stock Exchange,Financial Services,8.05,7.17,-0.017154439587551
IGRO,,,5379,,,close,-0.4798,-0.00839,56.7002,1537560000000,iShares International Dividend Growth,56.7,1537560000112,0.0298,0.0005300000000000001,56.73,1537449989180,57.1,,,,,,,,,,56.7002,Close,"September 21, 2018",1537560000000,9903,56.56,62370220,57.13,1537536600001,,57.18,Cboe Global Markets EDGX,,62.0399,53.84,-0.024090135058658
IGSB,,,1007584,,,close,0,0,51.78,1537560000445,iShares Short-Term Corporate Bond ETF,51.78,1537560000445,0,0,51.78,1537560615397,51.81,,,,,,,,,,51.78,Close,"September 21, 2018",1537560000445,1138826,51.77,10247262000,51.8,1537536600778,,51.78,NASDAQ Global Market,,52.70995,50.59,0.0033639238544050003
IGT,,,2999453,,,close,-0.06,-0.0030700000000000002,19.5,1537560234962,International Game Technology,19.5,1537560234962,0.48,0.024620000000000003,19.98,1537563454903,19.753,,,,,,,,,,19.5,Close,"September 21, 2018",1537560234962,2332235,19.375,3981920982,19.64,1537536600458,12.91,19.56,New York Stock Exchange,Consumer Cyclical,31,18.25,-0.256409868204914
IGV,,,332193,,,close,-0.36,-0.0017900000000000001,200.7,1537560000000,iShares North American Tech-Software,200.68,1537560000731,0.36,0.0017900000000000001,201.06,1537534920498,202.9,,,,,,,,,,200.7,Close,"September 21, 2018",1537560000000,227423,200.4,2097315000,202.47,1537536600001,,201.06,Cboe Global Markets EDGX,,206.66,142.8,0.282715484588814
IGVT,,,301,,,close,-0.07,-0.00143,48.84,1537560000000,Xtrackers Barclays International Treasury Bond Hedged,48.84,1537560000087,,,,,48.84,,,,,,,,,,48.84,Close,"September 21, 2018",1537560000000,185,48.84,4884049,48.91,1537536600000,,48.91,Cboe Global Markets EDGX,,49.3,48.32,0.009660109990208
IHC,,,11689,,,close,-1.05,-0.030570000000000003,33.3,1537560337212,Independence Holding Company,33.3,1537560337212,0,0,33.3,1537562466328,35.15,,,,,,,,,,33.3,Close,"September 21, 2018",1537560337212,104374,33.3,492459015,34.25,1537536600453,,34.35,New York Stock Exchange,Financial Services,39.8461,24.75,0.18517554774265602
IHD,,,81607,,,close,0.04,0.005030000000000001,7.99,1537560122510,Voya Emerging Markets High Income Dividend Equity Fund,7.99,1537560122510,-0.25,-0.031290000000000005,7.74,1536957687498,8,,,,,,,,,,7.99,Close,"September 21, 2018",1537560122510,53170,7.92,152025331,7.96,1537536600505,,7.95,New York Stock Exchange,Financial Services,9.86,7.48,-0.069473081128666
IHDG,,,53444,,,close,0.0103,0.00032,32.27,1537560000192,WisdomTree International Hedged Quality Dividend Growth Fund,32.27,1537560600002,-0.249,-0.00772,32.021,1536177798447,32.337,,,,,,,,,,32.27,Close,"September 21, 2018",1537560000192,18752,32.25,500185000,32.27,1537536600114,,32.2597,NYSE Arca,,33.0383,29.39,0.021836098295996
IHE,,,19622,,,close,-0.28,-0.0016500000000000002,169.2,1537560000249,iShares U.S. Pharmaceutical,169.2,1537560600001,-2.364,-0.013970000000000002,166.836,1537301418813,170.26,,,,,,,,,,169.2,Close,"September 21, 2018",1537560000249,20742,169.15,473760000,169.83,1537536600055,,169.48,NYSE Arca,,170.26,139.28,0.088337064456114
IHF,,,54666,,,close,0.03,0.00015000000000000001,197.87,1537560000300,iShares U.S. Health Care Providers,197.87,1537560600001,-0.03,-0.00015000000000000001,197.84,1537534957961,198.56,,,,,,,,,,197.87,Close,"September 21, 2018",1537560000300,25634,197.7,929989000,198.04,1537536600069,,197.84,NYSE Arca,,198.56,139.65,0.251607039548622
IHG,,,258871,,,close,0.32,0.0051400000000000005,62.58,1537560064053,Intercontinental Hotels Group American Depositary Shares (Each representing one),62.58,1537560064053,0,0,62.58,1537560699768,62.91,,,,,,,,,,62.58,Close,"September 21, 2018",1537560064053,221294,62.57,11932124783,62.75,1537536600459,,62.26,New York Stock Exchange,Consumer Cyclical,69.23,51.13,0.003259554243443
IHI,,,95838,,,close,0.19,0.0008600000000000001,222.41,1537560000388,iShares U.S. Medical Devices,222.41,1537560600001,0.59,0.00265,223,1537536599998,223,,,,,,,,,,222.41,Close,"September 21, 2018",1537560000388,89736,222.175,2980294000,222.68,1537536600070,,222.22,NYSE Arca,,223.88,165.3,0.263441966212691
IHIT,,,41011,,,close,-0.01,-0.00101,9.9,1537560121706,Invesco High Income 2023 Target Term Fund of Beneficial Interest,9.9,1537560121706,0.09,0.00909,9.99,1536670740364,9.925,,,,,,,,,,9.9,Close,"September 21, 2018",1537560121706,31717,9.88,237493347,9.92,1537536600507,,9.91,New York Stock Exchange,Financial Services,10.32,9.53,0.057213680694365006
IHT,,,16967,,,close,-0.13,-0.07647000000000001,1.57,1537560000121,InnSuites Hospitality Trust Shares of Beneficial Interest,1.57,1537560600000,-0.02,-0.012740000000000001,1.55,1537562832301,1.67,,,,,,,,,,1.57,Close,"September 21, 2018",1537560000121,12186,1.57,15044472,1.56,1537536600042,,1.7000000000000002,NYSE American,Real Estate,3.7,1.24,-0.145934201043148
IHTA,,,26320,,,close,0.03,0.0032,9.4,1537560123170,Invesco High Income 2024 Target Term Fund of Beneficial Interest No par value per share,9.4,1537560123170,,,,,9.44,,,,,,,,,,9.4,Close,"September 21, 2018",1537560123170,10429,9.345,82505078,9.35,1537536600403,,9.37,New York Stock Exchange,Financial Services,10.33,8.28,-0.039413867839973006
IHY,,,41674,,,close,0,0,24.35,1537560000190,VanEck Vectors International High Yield Bond,24.35,1537560600001,-1.35,-0.05544,23,1536757310385,24.39,,,,,,,,,,24.35,Close,"September 21, 2018",1537560000190,16449,24.34,141230000,24.35,1537536600082,,24.35,NYSE Arca,,26.2,23.9,-0.022888878188151003
IHYD,,,0,,,previousclose,,,25.19,1537560000107,Invesco Corporate Income Defensive,25.19,1537560600001,,,,,,,,,,,,,,,,N/A,N/A,,0,,,25.21,1537370302747,,,NYSE Arca,,0,0,0
